Time,Open,High,Low,Last,Change,%Chg,Volume
01/23/2006,1261.98,1268.19,1261.7,1263.82,2.33,+0.18%,0
01/20/2006,1284.52,1284.57,1260.92,1261.49,-23.55,-1.83%,0
01/19/2006,1278.96,1287.79,1278.6,1285.04,7.11,+0.56%,0
01/18/2006,1278.91,1282.43,1272.08,1277.93,-5.,-0.39%,0
01/17/2006,1285.83,1285.83,1278.61,1282.93,-4.68,-0.36%,0
01/13/2006,1286.07,1288.96,1282.78,1287.61,1.55,+0.12%,0
01/12/2006,1293.52,1293.65,1285.04,1286.06,-8.12,-0.63%,0
01/11/2006,1290.08,1294.9,1288.12,1294.18,4.49,+0.35%,0
01/10/2006,1288.93,1289.94,1283.76,1289.69,-0.46,-0.04%,0
01/09/2006,1285.56,1290.78,1284.82,1290.15,4.7,+0.37%,0
01/06/2006,1274.61,1286.09,1274.61,1285.45,11.97,+0.94%,0
01/05/2006,1273.54,1276.83,1270.3,1273.48,0.02,0.00%,0
01/04/2006,1268.96,1275.37,1268,1273.46,4.66,+0.37%,0
01/03/2006,1252.03,1270.22,1245.74,1268.8,20.51,+1.64%,0
12/30/2005,1254.42,1254.42,1246.59,1248.29,-6.13,-0.49%,0
12/29/2005,1258.15,1260.61,1254.18,1254.42,-3.75,-0.30%,0
12/28/2005,1257.13,1261.1,1256.69,1258.17,1.63,+0.13%,0
12/27/2005,1268.96,1271.83,1256.54,1256.54,-12.12,-0.96%,0
12/23/2005,1268.38,1269.76,1265.92,1268.66,0.54,+0.04%,0
12/22/2005,1262.91,1268.19,1262.5,1268.12,5.33,+0.42%,0
12/21/2005,1260.51,1269.37,1260.2,1262.79,3.17,+0.25%,0
12/20/2005,1260.01,1263.86,1257.21,1259.62,-0.3,-0.02%,0
12/19/2005,1267.21,1270.51,1259.36,1259.92,-7.4,-0.58%,0
12/16/2005,1271.16,1275.24,1267.32,1267.32,-3.62,-0.28%,0
12/15/2005,1273.14,1275.17,1267.74,1270.94,-1.8,-0.14%,0
12/14/2005,1267.19,1275.8,1267.07,1272.74,5.31,+0.42%,0
12/13/2005,1259.99,1272.11,1258.56,1267.43,7,+0.56%,0
12/12/2005,1259.86,1263.86,1255.52,1260.43,1.06,+0.08%,0
12/09/2005,1256.12,1263.08,1254.24,1259.37,3.53,+0.28%,0
12/08/2005,1257.48,1263.36,1250.91,1255.84,-1.53,-0.12%,0
12/07/2005,1264.27,1264.85,1253.02,1257.37,-6.33,-0.50%,0
12/06/2005,1263.34,1272.89,1262.83,1263.7,1.61,+0.13%,0
12/05/2005,1264.57,1264.57,1258.12,1262.09,-2.99,-0.24%,0
12/02/2005,1263.56,1266.85,1261.42,1265.08,0.41,+0.03%,0
12/01/2005,1249.48,1266.17,1249.48,1264.67,15.19,+1.22%,0
11/30/2005,1257.3,1260.93,1249.39,1249.48,-8.,-0.64%,0
11/29/2005,1258.02,1266.06,1257.48,1257.48,0.02,0.00%,0
11/28/2005,1267.99,1268.44,1257.17,1257.46,-10.79,-0.85%,0
11/25/2005,1265.88,1268.78,1265.54,1268.25,2.64,+0.21%,0
11/23/2005,1261.19,1270.64,1259.51,1265.61,4.38,+0.35%,0
11/22/2005,1254.06,1261.9,1251.4,1261.23,6.38,+0.51%,0
11/21/2005,1248.27,1255.89,1246.9,1254.85,6.58,+0.53%,0
11/18/2005,1249.35,1249.58,1240.71,1248.27,5.47,+0.44%,0
11/17/2005,1231.92,1242.96,1231.92,1242.8,11.59,+0.94%,0
11/16/2005,1229.36,1232.24,1227.18,1231.21,2.2,+0.18%,0
11/15/2005,1233.48,1237.94,1226.41,1229.01,-4.7,-0.38%,0
11/14/2005,1234.59,1237.2,1231.78,1233.71,-1.01,-0.08%,0
11/11/2005,1231.36,1235.7,1230.72,1234.72,3.76,+0.31%,0
11/10/2005,1220.75,1232.41,1215.05,1230.96,10.31,+0.84%,0
11/09/2005,1218.39,1226.59,1216.53,1220.65,2.06,+0.17%,0
11/08/2005,1221.72,1221.79,1216.08,1218.59,-4.22,-0.35%,0
11/07/2005,1221,1224.18,1217.29,1222.81,2.67,+0.22%,0
11/04/2005,1220.29,1222.52,1214.45,1220.14,0.2,+0.02%,0
11/03/2005,1216.2,1224.7,1216.2,1219.94,5.18,+0.43%,0
11/02/2005,1201.79,1215.17,1201.07,1214.76,12,+1.00%,0
11/01/2005,1205.85,1207.34,1201.66,1202.76,-4.25,-0.35%,0
10/31/2005,1198.41,1211.43,1198.41,1207.01,8.6,+0.72%,0
10/28/2005,1180.54,1198.41,1180.54,1198.41,19.51,+1.65%,0
10/27/2005,1191.1,1192.65,1178.89,1178.9,-12.48,-1.05%,0
10/26/2005,1196.06,1204.01,1191.38,1191.38,-5.16,-0.43%,0
10/25/2005,1198.55,1201.3,1189.29,1196.54,-2.84,-0.24%,0
10/24/2005,1179.59,1199.39,1179.59,1199.38,19.79,+1.68%,0
10/21/2005,1179.92,1186.46,1174.92,1179.59,1.79,+0.15%,0
10/20/2005,1195.76,1197.3,1173.3,1177.8,-17.96,-1.50%,0
10/19/2005,1177.09,1195.76,1170.85,1195.76,17.62,+1.50%,0
10/18/2005,1189.98,1189.98,1178.13,1178.14,-11.96,-1.00%,0
10/17/2005,1186.44,1190.94,1184.48,1190.1,3.53,+0.30%,0
10/14/2005,1177.33,1187.13,1175.54,1186.57,9.73,+0.83%,0
10/13/2005,1176.34,1179.56,1168.42,1176.84,-0.84,-0.07%,0
10/12/2005,1183.38,1190.02,1173.66,1177.68,-7.19,-0.61%,0
10/11/2005,1187.9,1193.1,1183.16,1184.87,-2.46,-0.21%,0
10/10/2005,1196.02,1196.52,1186.12,1187.33,-8.57,-0.72%,0
10/07/2005,1192.23,1199.71,1191.46,1195.9,4.41,+0.37%,0
10/06/2005,1196.7,1201.97,1182.24,1191.49,-4.9,-0.41%,0
10/05/2005,1214.47,1214.47,1196.25,1196.39,-18.08,-1.49%,0
10/04/2005,1226.61,1229.88,1214.13,1214.47,-12.23,-1.00%,0
10/03/2005,1228.81,1233.34,1225.15,1226.7,-2.11,-0.17%,0
09/30/2005,1227.68,1229.56,1225.26,1228.81,1.13,+0.09%,0
09/29/2005,1216.71,1228.7,1211.54,1227.68,10.79,+0.89%,0
09/28/2005,1216.81,1220.97,1212.72,1216.89,1.23,+0.10%,0
09/27/2005,1215.92,1220.17,1211.2,1215.66,0.03,0.00%,0
09/26/2005,1216.05,1222.56,1211.84,1215.63,0.34,+0.03%,0
09/23/2005,1213.35,1218.82,1209.8,1215.29,0.67,+0.06%,0
09/22/2005,1209.98,1216.53,1205.35,1214.62,4.42,+0.37%,0
09/21/2005,1221.52,1221.52,1209.89,1210.2,-11.14,-0.91%,0
09/20/2005,1231.27,1236.49,1220.11,1221.34,-9.68,-0.79%,0
09/19/2005,1237.01,1237.01,1227.69,1231.02,-6.89,-0.56%,0
09/16/2005,1229.21,1237.95,1229.21,1237.91,10.18,+0.83%,0
09/15/2005,1228.66,1231.88,1224.85,1227.73,0.57,+0.05%,0
09/14/2005,1231.66,1234.74,1226.16,1227.16,-4.04,-0.33%,0
09/13/2005,1240.19,1240.19,1231.2,1231.2,-9.36,-0.75%,0
09/12/2005,1241.5,1242.5,1239.15,1240.56,-0.92,-0.07%,0
09/09/2005,1232.64,1243.13,1232.64,1241.48,9.81,+0.80%,0
09/08/2005,1235.89,1235.89,1229.51,1231.67,-4.69,-0.38%,0
09/07/2005,1233.02,1237.06,1230.93,1236.36,2.97,+0.24%,0
09/06/2005,1218.02,1233.61,1218.02,1233.39,15.37,+1.26%,0
09/02/2005,1221.92,1224.45,1217.75,1218.02,-3.57,-0.29%,0
09/01/2005,1219.71,1227.29,1216.18,1221.59,1.26,+0.10%,0
08/31/2005,1208.33,1220.33,1204.67,1220.33,11.92,+0.99%,0
08/30/2005,1212.28,1212.28,1201.07,1208.41,-3.87,-0.32%,0
08/29/2005,1202.81,1214.28,1201.53,1212.28,7.18,+0.60%,0
08/26/2005,1211.83,1211.83,1204.23,1205.1,-7.27,-0.60%,0
08/25/2005,1209.59,1213.73,1209.57,1212.37,2.78,+0.23%,0
08/24/2005,1217.15,1224.15,1209.5,1209.59,-8.,-0.66%,0
08/23/2005,1221.77,1223.04,1214.44,1217.59,-4.14,-0.34%,0
08/22/2005,1220.54,1228.96,1216.47,1221.73,2.02,+0.17%,0
08/19/2005,1219.52,1225.08,1219.52,1219.71,0.69,+0.06%,0
08/18/2005,1219.62,1222.64,1215.93,1219.02,-1.22,-0.10%,0
08/17/2005,1219.44,1225.63,1218.07,1220.24,0.9,+0.07%,0
08/16/2005,1233.01,1233.43,1219.05,1219.34,-14.53,-1.18%,0
08/15/2005,1229.78,1236.24,1226.2,1233.87,3.48,+0.28%,0
08/12/2005,1235.18,1235.18,1225.87,1230.39,-7.42,-0.60%,0
08/11/2005,1229.07,1237.81,1228.33,1237.81,8.68,+0.71%,0
08/10/2005,1231.49,1242.62,1226.68,1229.13,-2.25,-0.18%,0
08/09/2005,1223.42,1234,1223.42,1231.38,8.25,+0.67%,0
08/08/2005,1226.72,1232.28,1222.67,1223.13,-3.29,-0.27%,0
08/05/2005,1235.05,1235.05,1225.64,1226.42,-9.44,-0.76%,0
08/04/2005,1243.17,1243.17,1235.15,1235.86,-9.18,-0.74%,0
08/03/2005,1244.12,1245.81,1240.57,1245.04,0.92,+0.07%,0
08/02/2005,1235.7,1244.69,1235.7,1244.12,8.77,+0.71%,0
08/01/2005,1234.86,1239.1,1233.86,1235.35,1.17,+0.09%,0
07/29/2005,1243.39,1244.87,1234.18,1234.18,-9.54,-0.77%,0
07/28/2005,1236.96,1245.15,1235.86,1243.72,6.93,+0.56%,0
07/27/2005,1231.33,1237.64,1230.15,1236.79,5.63,+0.46%,0
07/26/2005,1229.38,1234.42,1229.28,1231.16,2.13,+0.17%,0
07/25/2005,1233.44,1238.36,1228.15,1229.03,-4.65,-0.38%,0
07/22/2005,1227.2,1234.19,1226.26,1233.68,6.64,+0.54%,0
07/21/2005,1235.83,1235.83,1224.7,1227.04,-8.16,-0.66%,0
07/20/2005,1227.36,1236.56,1223.03,1235.2,5.85,+0.48%,0
07/19/2005,1222.47,1230.34,1222.47,1229.35,8.22,+0.67%,0
07/18/2005,1226.72,1226.72,1221.13,1221.13,-6.79,-0.55%,0
07/15/2005,1226.63,1229.53,1223.5,1227.92,1.42,+0.12%,0
07/14/2005,1224.14,1233.16,1224.14,1226.5,3.21,+0.26%,0
07/13/2005,1222.47,1224.46,1219.64,1223.29,1.08,+0.09%,0
07/12/2005,1219.44,1225.54,1216.6,1222.21,2.77,+0.23%,0
07/11/2005,1212.37,1219.99,1212.19,1219.44,7.58,+0.63%,0
07/08/2005,1197.88,1212.73,1197.2,1211.86,13.99,+1.17%,0
07/07/2005,1193.73,1198.31,1183.55,1197.87,2.93,+0.25%,0
07/06/2005,1204.83,1206.11,1194.78,1194.94,-10.05,-0.83%,0
07/05/2005,1193.87,1206.34,1192.49,1204.99,10.55,+0.88%,0
07/01/2005,1191.33,1197.89,1191.33,1194.44,3.11,+0.26%,0
06/30/2005,1199.93,1203.27,1190.51,1191.33,-8.52,-0.71%,0
06/29/2005,1202.64,1204.07,1198.7,1199.85,-1.72,-0.14%,0
06/28/2005,1191.37,1202.54,1191.37,1201.57,10.88,+0.91%,0
06/27/2005,1191.33,1194.33,1188.3,1190.69,-0.88,-0.07%,0
06/24/2005,1200.7,1200.9,1191.45,1191.57,-9.16,-0.76%,0
06/23/2005,1214.19,1216.43,1200.72,1200.73,-13.15,-1.08%,0
06/22/2005,1214.34,1219.41,1211.91,1213.88,0.27,+0.02%,0
06/21/2005,1215.93,1217.13,1211.86,1213.61,-2.49,-0.20%,0
06/20/2005,1216.12,1219.1,1210.65,1216.1,-0.86,-0.07%,0
06/17/2005,1213.19,1219.5,1213.19,1216.96,6,+0.50%,0
06/16/2005,1206.35,1212.1,1205.47,1210.96,4.38,+0.36%,0
06/15/2005,1204.93,1208.01,1198.66,1206.58,2.67,+0.22%,0
06/14/2005,1200.39,1207.53,1200.18,1203.91,3.09,+0.26%,0
06/13/2005,1197.64,1206.03,1194.51,1200.82,2.71,+0.23%,0
06/10/2005,1200.87,1202.79,1192.64,1198.11,-2.82,-0.23%,0
06/09/2005,1194.04,1201.86,1191.11,1200.93,6.26,+0.52%,0
06/08/2005,1198.54,1201.97,1193.33,1194.67,-2.59,-0.22%,0
06/07/2005,1198.37,1208.85,1197.26,1197.26,-0.25,-0.02%,0
06/06/2005,1196.3,1198.78,1192.75,1197.51,1.49,+0.12%,0
06/03/2005,1204.29,1205.09,1194.55,1196.02,-8.27,-0.69%,0
06/02/2005,1202.27,1204.65,1198.42,1204.29,2.02,+0.17%,0
06/01/2005,1191.07,1205.64,1191.03,1202.27,10.77,+0.90%,0
05/31/2005,1198.26,1198.32,1191.5,1191.5,-7.28,-0.61%,0
05/27/2005,1197.62,1199.56,1195.28,1198.78,1.16,+0.10%,0
05/26/2005,1191.69,1198.95,1191.69,1197.62,7.61,+0.64%,0
05/25/2005,1192.42,1192.42,1185.96,1190.01,-4.06,-0.34%,0
05/24/2005,1191.55,1197.44,1189.87,1194.07,0.21,+0.02%,0
05/23/2005,1189.28,1197.44,1188.76,1193.86,4.58,+0.39%,0
05/20/2005,1191.14,1191.22,1185.19,1189.28,-1.8,-0.15%,0
05/19/2005,1185.72,1191.09,1184.6,1191.08,5.52,+0.47%,0
05/18/2005,1174.43,1187.9,1174.43,1185.56,11.76,+1.00%,0
05/17/2005,1164.73,1174.35,1159.96,1173.8,8.11,+0.70%,0
05/16/2005,1154.35,1165.75,1154.35,1165.69,11.64,+1.01%,0
05/13/2005,1160.07,1163.75,1146.18,1154.05,-5.31,-0.46%,0
05/12/2005,1171.1,1173.2,1157.76,1159.36,-11.75,-1.00%,0
05/11/2005,1166.22,1171.77,1158.48,1171.11,4.89,+0.42%,0
05/10/2005,1175.39,1175.39,1163.01,1166.22,-12.62,-1.07%,0
05/09/2005,1171.24,1178.87,1169.38,1178.84,7.49,+0.64%,0
05/06/2005,1173.64,1177.73,1170.5,1171.35,-0.75,-0.06%,0
05/05/2005,1175.48,1178.47,1166.86,1172.1,-3.55,-0.30%,0
05/04/2005,1161.57,1176.01,1161.57,1175.65,14.48,+1.25%,0
05/03/2005,1161.7,1166.89,1156.71,1161.17,-0.99,-0.09%,0
05/02/2005,1156.85,1162.87,1154.71,1162.16,5.31,+0.46%,0
04/29/2005,1143.22,1156.97,1139.19,1156.85,13.63,+1.19%,0
04/28/2005,1155.56,1155.56,1143.22,1143.22,-13.16,-1.14%,0
04/27/2005,1151.04,1159.87,1144.49,1156.38,4.64,+0.40%,0
04/26/2005,1161.81,1164.8,1151.74,1151.74,-10.36,-0.89%,0
04/25/2005,1153.46,1164.05,1153.46,1162.1,9.98,+0.87%,0
04/22/2005,1159.95,1159.95,1142.95,1152.12,-7.83,-0.68%,0
04/21/2005,1139.3,1159.95,1139.3,1159.95,22.45,+1.97%,0
04/20/2005,1154.09,1155.5,1136.22,1137.5,-15.28,-1.33%,0
04/19/2005,1147.07,1154.67,1147.07,1152.78,6.8,+0.59%,0
04/18/2005,1142.4,1148.84,1139.87,1145.98,3.36,+0.29%,0
04/15/2005,1160.12,1161.22,1141.92,1142.62,-19.43,-1.67%,0
04/14/2005,1173.74,1174.67,1161.71,1162.05,-11.74,-1.00%,0
04/13/2005,1187.2,1187.2,1171.4,1173.79,-13.97,-1.18%,0
04/12/2005,1180.87,1190.17,1171.04,1187.76,6.55,+0.55%,0
04/11/2005,1181.35,1184.06,1178.69,1181.21,0.01,0.00%,0
04/08/2005,1191.22,1191.75,1181.13,1181.2,-9.94,-0.83%,0
04/07/2005,1184.23,1191.88,1183.83,1191.14,7.07,+0.60%,0
04/06/2005,1181.63,1189.23,1181.63,1184.07,2.68,+0.23%,0
04/05/2005,1176.52,1183.56,1176.52,1181.39,5.27,+0.45%,0
04/04/2005,1172.97,1178.61,1167.72,1176.12,3.2,+0.27%,0
04/01/2005,1181.44,1189.8,1169.91,1172.92,-7.67,-0.65%,0
03/31/2005,1181.54,1184.53,1179.49,1180.59,-0.82,-0.07%,0
03/30/2005,1166.06,1181.54,1166.06,1181.41,16.05,+1.38%,0
03/29/2005,1174.24,1179.39,1163.69,1165.36,-8.92,-0.76%,0
03/28/2005,1172.42,1179.91,1172.42,1174.28,2.86,+0.24%,0
03/24/2005,1172.55,1180.11,1171.42,1171.42,-1.11,-0.09%,0
03/23/2005,1171.71,1176.26,1168.7,1172.53,0.82,+0.07%,0
03/22/2005,1183.78,1189.5,1171.71,1171.71,-12.07,-1.02%,0
03/21/2005,1189.52,1189.52,1178.82,1183.78,-5.87,-0.49%,0
03/18/2005,1190.32,1191.98,1182.78,1189.65,-0.56,-0.05%,0
03/17/2005,1188.09,1193.28,1186.44,1190.21,2.14,+0.18%,0
03/16/2005,1197.11,1197.11,1185.61,1188.07,-9.68,-0.81%,0
03/15/2005,1208.29,1210.54,1197.75,1197.75,-9.08,-0.75%,0
03/14/2005,1200.46,1206.83,1199.53,1206.83,6.75,+0.56%,0
03/11/2005,1209.39,1213.04,1198.15,1200.08,-9.17,-0.76%,0
03/10/2005,1207.48,1211.23,1201.46,1209.25,2.24,+0.19%,0
03/09/2005,1219.13,1219.36,1206.66,1207.01,-12.42,-1.02%,0
03/08/2005,1224.84,1225.69,1218.57,1219.43,-5.88,-0.48%,0
03/07/2005,1222.12,1229.11,1222.12,1225.31,3.19,+0.26%,0
03/04/2005,1210.47,1224.76,1210.47,1222.12,11.65,+0.96%,0
03/03/2005,1210.57,1215.72,1204.45,1210.47,0.39,+0.03%,0
03/02/2005,1209.21,1215.58,1204.22,1210.08,-0.33,-0.03%,0
03/01/2005,1204.72,1212.19,1204.72,1210.41,6.81,+0.57%,0
02/28/2005,1210.2,1210.22,1198.13,1203.6,-7.77,-0.64%,0
02/25/2005,1200.17,1212.05,1199.61,1211.37,11.17,+0.93%,0
02/24/2005,1190.5,1200.42,1187.84,1200.2,9.4,+0.79%,0
02/23/2005,1185.48,1193.52,1185.48,1190.8,6.58,+0.56%,0
02/22/2005,1198.63,1202.48,1184.16,1184.22,-17.37,-1.45%,0
02/18/2005,1201.08,1202.92,1197.35,1201.59,0.84,+0.07%,0
02/17/2005,1209.96,1211.33,1200.74,1200.75,-9.59,-0.79%,0
02/16/2005,1209.27,1212.44,1205.17,1210.34,0.22,+0.02%,0
02/15/2005,1206.14,1212.33,1205.52,1210.12,3.98,+0.33%,0
02/14/2005,1205.3,1206.93,1203.59,1206.14,0.84,+0.07%,0
02/11/2005,1196.35,1208.38,1193.28,1205.3,8.29,+0.69%,0
02/10/2005,1192.64,1198.75,1191.54,1197.01,5.02,+0.42%,0
02/09/2005,1202.66,1203.81,1191.54,1191.99,-10.31,-0.86%,0
02/08/2005,1201.33,1205.11,1200.24,1202.3,0.58,+0.05%,0
02/07/2005,1202.91,1204.09,1199.27,1201.72,-1.31,-0.11%,0
02/04/2005,1189.83,1203.12,1189.67,1203.03,13.14,+1.10%,0
02/03/2005,1193.19,1193.19,1185.63,1189.89,-3.3,-0.28%,0
02/02/2005,1189.78,1195.25,1188.92,1193.19,3.78,+0.32%,0
02/01/2005,1181.26,1190.39,1181.03,1189.41,8.14,+0.69%,0
01/31/2005,1174.73,1182.07,1174.73,1181.27,9.91,+0.85%,0
01/28/2005,1175.05,1175.63,1166.3,1171.36,-3.19,-0.27%,0
01/27/2005,1173.55,1177.5,1170.15,1174.55,0.48,+0.04%,0
01/26/2005,1168.41,1175.99,1168.41,1174.07,5.66,+0.48%,0
01/25/2005,1166.61,1174.3,1166.61,1168.41,4.66,+0.40%,0
01/24/2005,1168.59,1173.17,1163.75,1163.75,-4.12,-0.35%,0
01/21/2005,1175.82,1179.45,1167.82,1167.87,-7.54,-0.64%,0
01/20/2005,1182.52,1182.52,1173.39,1175.41,-9.22,-0.78%,0
01/19/2005,1195.51,1195.51,1184.37,1184.63,-11.35,-0.95%,0
01/18/2005,1183.64,1195.98,1180.1,1195.98,11.46,+0.97%,0
01/14/2005,1177.45,1185.21,1177.45,1184.52,7.07,+0.60%,0
01/13/2005,1187.64,1187.64,1175.61,1177.45,-10.25,-0.86%,0
01/12/2005,1182.99,1187.98,1175.64,1187.7,4.71,+0.40%,0
01/11/2005,1190.25,1190.25,1180.43,1182.99,-7.26,-0.61%,0
01/10/2005,1186.19,1194.78,1185,1190.25,4.06,+0.34%,0
01/07/2005,1189.2,1192.2,1182.16,1186.19,-1.7,-0.14%,0
01/06/2005,1184.41,1191.63,1183.23,1187.89,4.15,+0.35%,0
01/05/2005,1187.75,1192.75,1183.72,1183.74,-4.31,-0.36%,0
01/04/2005,1202.08,1205.78,1185.39,1188.05,-14.03,-1.17%,0
01/03/2005,1213.43,1217.9,1200.3,1202.08,-9.84,-0.81%,0
12/31/2004,1213.55,1217.33,1211.65,1211.92,-1.63,-0.13%,0
12/30/2004,1213.48,1216.47,1213.41,1213.55,0.1,+0.01%,0
12/29/2004,1212.72,1213.95,1210.95,1213.45,-0.09,-0.01%,0
12/28/2004,1205.12,1213.54,1205.12,1213.54,8.62,+0.72%,0
12/27/2004,1210.13,1214.17,1204.92,1204.92,-5.21,-0.43%,0
12/23/2004,1209.16,1213.66,1208.71,1210.13,0.56,+0.05%,0
12/22/2004,1205.45,1211.14,1203.81,1209.57,4.12,+0.34%,0
12/21/2004,1195.2,1205.93,1195.2,1205.45,10.8,+0.90%,0
12/20/2004,1194.2,1203.64,1193.36,1194.65,0.45,+0.04%,0
12/17/2004,1202.26,1203.17,1193.44,1194.2,-9.01,-0.75%,0
12/16/2004,1205.3,1207.97,1198.41,1203.21,-2.51,-0.21%,0
12/15/2004,1203.09,1206.61,1199.44,1205.72,2.34,+0.19%,0
12/14/2004,1198.68,1205.29,1197.84,1203.38,4.7,+0.39%,0
12/13/2004,1189.87,1198.77,1189.87,1198.68,10.68,+0.90%,0
12/10/2004,1187.45,1191.45,1185.24,1188,-1.24,-0.10%,0
12/09/2004,1181.18,1190.51,1173.76,1189.24,6.43,+0.54%,0
12/08/2004,1177.07,1184.05,1176.8,1182.81,5.74,+0.49%,0
12/07/2004,1190.44,1192.17,1177.07,1177.07,-13.18,-1.11%,0
12/06/2004,1190.84,1192.41,1185.18,1190.25,-0.92,-0.08%,0
12/03/2004,1191.35,1197.11,1187.7,1191.17,0.84,+0.07%,0
12/02/2004,1190.68,1194.81,1186.66,1190.33,-1.04,-0.09%,0
12/01/2004,1173.83,1191.37,1173.83,1191.37,17.55,+1.50%,0
11/30/2004,1178.57,1178.66,1173.81,1173.82,-4.75,-0.40%,0
11/29/2004,1182.65,1186.94,1172.37,1178.57,-4.08,-0.34%,0
11/26/2004,1181.43,1186.62,1181.08,1182.65,0.89,+0.08%,0
11/24/2004,1178.07,1182.46,1178.07,1181.76,4.82,+0.41%,0
11/23/2004,1176.63,1179.52,1171.41,1176.94,-0.3,-0.03%,0
11/22/2004,1170.34,1178.18,1167.89,1177.24,6.9,+0.59%,0
11/19/2004,1183.55,1184,1169.17,1170.34,-13.21,-1.12%,0
11/18/2004,1181.78,1184.9,1180.09,1183.55,1.61,+0.14%,0
11/17/2004,1176.63,1188.46,1176.63,1181.94,6.51,+0.55%,0
11/16/2004,1183.81,1183.81,1175.32,1175.43,-8.38,-0.71%,0
11/15/2004,1183.81,1184.48,1179.85,1183.81,-0.36,-0.03%,0
11/12/2004,1174.18,1184.17,1171.39,1184.17,10.69,+0.91%,0
11/11/2004,1162.91,1174.82,1162.91,1173.48,10.57,+0.91%,0
11/10/2004,1164.08,1169.35,1162.39,1162.91,-1.17,-0.10%,0
11/09/2004,1164.97,1168.96,1162.48,1164.08,-0.81,-0.07%,0
11/08/2004,1166.17,1166.86,1162.32,1164.89,-1.28,-0.11%,0
11/05/2004,1163.04,1170.87,1160.52,1166.17,4.5,+0.39%,0
11/04/2004,1142.76,1161.67,1142.34,1161.67,18.47,+1.62%,0
11/03/2004,1130.54,1147.6,1130.54,1143.2,12.64,+1.12%,0
11/02/2004,1130.85,1140.48,1128.12,1130.56,0.05,0.00%,0
11/01/2004,1130.26,1133.43,1127.53,1130.51,0.31,+0.03%,0
10/29/2004,1127.41,1131.44,1124.62,1130.2,2.76,+0.24%,0
10/28/2004,1124.75,1130.67,1120.57,1127.44,2.04,+0.18%,0
10/27/2004,1110.28,1126.29,1107.43,1125.4,14.31,+1.29%,0
10/26/2004,1094.86,1111.1,1094.86,1111.09,16.29,+1.49%,0
10/25/2004,1095.15,1096.81,1090.19,1094.8,-0.94,-0.09%,0
10/22/2004,1106.49,1108.32,1095.29,1095.74,-10.75,-0.97%,0
10/21/2004,1104.42,1108.96,1098.47,1106.49,2.83,+0.26%,0
10/20/2004,1102.86,1104.09,1094.25,1103.66,0.43,+0.04%,0
10/19/2004,1114.79,1118.03,1103.15,1103.23,-10.79,-0.97%,0
10/18/2004,1107.62,1114.46,1103.33,1114.02,5.82,+0.53%,0
10/15/2004,1105.35,1113.17,1102.14,1108.2,4.91,+0.45%,0
10/14/2004,1113.55,1114.97,1102.06,1103.29,-10.36,-0.93%,0
10/13/2004,1124.56,1127.01,1109.63,1113.65,-8.19,-0.73%,0
10/12/2004,1122.94,1124.23,1115.77,1121.84,-2.55,-0.23%,0
10/11/2004,1122.14,1126.2,1122.14,1124.39,2.25,+0.20%,0
10/08/2004,1129.83,1132.92,1120.19,1122.14,-8.51,-0.75%,0
10/07/2004,1141.68,1141.68,1130.46,1130.65,-11.4,-1.00%,0
10/06/2004,1134.16,1142.05,1132.94,1142.05,8.04,+0.71%,0
10/05/2004,1134.81,1137.87,1132.03,1134.01,-1.16,-0.10%,0
10/04/2004,1131.5,1140.13,1131.5,1135.17,3.67,+0.32%,0
10/01/2004,1115.96,1131.64,1115.96,1131.5,16.92,+1.52%,0
09/30/2004,1114.8,1116.31,1109.61,1114.58,-0.22,-0.02%,0
09/29/2004,1109.89,1114.8,1107.36,1114.8,4.74,+0.43%,0
09/28/2004,1104.24,1111.77,1101.29,1110.06,6.54,+0.59%,0
09/27/2004,1109.05,1109.05,1103.24,1103.52,-6.59,-0.59%,0
09/24/2004,1108.36,1113.81,1108.36,1110.11,1.75,+0.16%,0
09/23/2004,1113.56,1113.61,1108.05,1108.36,-5.2,-0.47%,0
09/22/2004,1126.72,1126.72,1112.67,1113.56,-15.74,-1.39%,0
09/21/2004,1122.83,1131.54,1122.8,1129.3,7.1,+0.63%,0
09/20/2004,1127.78,1127.78,1120.34,1122.2,-6.35,-0.56%,0
09/17/2004,1123.9,1130.48,1123.9,1128.55,5.05,+0.45%,0
09/16/2004,1120.37,1126.06,1120.37,1123.5,3.13,+0.28%,0
09/15/2004,1128.33,1128.33,1119.74,1120.37,-7.96,-0.71%,0
09/14/2004,1125.81,1129.46,1124.72,1128.33,2.51,+0.22%,0
09/13/2004,1124.71,1129.78,1123.35,1125.82,1.9,+0.17%,0
09/10/2004,1118.49,1125.26,1114.47,1123.92,5.54,+0.50%,0
09/09/2004,1117.12,1121.3,1113.62,1118.38,2.11,+0.19%,0
09/08/2004,1120.94,1123.05,1116.27,1116.27,-5.03,-0.45%,0
09/07/2004,1114.81,1124.08,1114.81,1121.3,7.67,+0.69%,0
09/03/2004,1116.09,1120.8,1113.57,1113.63,-4.68,-0.42%,0
09/02/2004,1105.6,1119.11,1105.6,1118.31,12.4,+1.12%,0
09/01/2004,1104.24,1109.24,1099.18,1105.91,1.67,+0.15%,0
08/31/2004,1099.21,1104.24,1094.72,1104.24,5.09,+0.46%,0
08/30/2004,1107.77,1107.77,1099.15,1099.15,-8.62,-0.78%,0
08/27/2004,1105.33,1109.68,1104.61,1107.77,2.68,+0.24%,0
08/26/2004,1104.26,1106.78,1102.43,1105.09,0.13,+0.01%,0
