Date,Open,High,Low,Close,Change,%Chg,Volume
4/29/2014,1870.78,1880.6,1870.78,1878.33,8.9,0.48%,0
4/28/2014,1865,1877.01,1850.61,1869.43,6.03,0.32%,0
4/25/2014,1877.72,1877.72,1859.7,1863.4,-15.21,-0.81%,0
4/24/2014,1881.97,1884.06,1870.24,1878.61,3.22,0.17%,0
4/23/2014,1879.32,1879.75,1873.91,1875.39,-4.16,-0.22%,0
4/22/2014,1872.57,1884.89,1872.57,1879.55,7.66,0.41%,0
4/21/2014,1865.79,1871.89,1863.18,1871.89,7.04,0.38%,0
4/17/2014,1861.73,1869.63,1856.72,1864.85,2.54,0.14%,0
4/16/2014,1846.01,1862.31,1846.01,1862.31,19.33,1.05%,0
4/15/2014,1831.45,1844.02,1816.29,1842.98,12.37,0.68%,0
4/14/2014,1818.18,1834.19,1815.8,1830.61,14.92,0.82%,0
4/11/2014,1830.65,1835.07,1814.36,1815.69,-17.39,-0.95%,0
4/10/2014,1872.28,1872.53,1830.87,1833.08,-39.1,-2.09%,0
4/9/2014,1852.64,1872.43,1852.38,1872.18,20.22,1.09%,0
4/8/2014,1845.48,1854.95,1837.49,1851.96,6.92,0.38%,0
4/7/2014,1863.92,1864.04,1841.48,1845.04,-20.05,-1.08%,0
4/4/2014,1890.25,1897.28,1863.26,1865.09,-23.68,-1.25%,0
4/3/2014,1891.43,1893.8,1882.65,1888.77,-2.13,-0.11%,0
4/2/2014,1886.61,1893.17,1883.79,1890.9,5.38,0.29%,0
4/1/2014,1873.96,1885.84,1873.96,1885.52,13.18,0.70%,0
3/31/2014,1859.16,1875.18,1859.16,1872.34,14.72,0.79%,0
3/28/2014,1850.07,1866.63,1850.07,1857.62,8.58,0.46%,0
3/27/2014,1852.11,1855.55,1842.11,1849.04,-3.52,-0.19%,0
3/26/2014,1867.09,1875.92,1852.56,1852.56,-13.06,-0.70%,0
3/25/2014,1859.48,1871.87,1855.96,1865.62,8.18,0.44%,0
3/24/2014,1867.67,1873.34,1849.69,1857.44,-9.08,-0.49%,0
3/21/2014,1874.53,1883.97,1863.46,1866.52,-5.49,-0.29%,0
3/20/2014,1860.09,1873.49,1854.63,1872.01,11.24,0.60%,0
3/19/2014,1872.25,1874.14,1850.65,1860.77,-11.48,-0.61%,0
3/18/2014,1858.92,1873.76,1858.92,1872.25,13.42,0.72%,0
3/17/2014,1842.81,1862.3,1842.81,1858.83,17.7,0.96%,0
3/14/2014,1845.07,1852.44,1839.57,1841.13,-5.21,-0.28%,0
3/13/2014,1869.06,1874.4,1841.86,1846.34,-21.86,-1.17%,0
3/12/2014,1866.15,1868.38,1854.49,1868.2,0.57,0.03%,0
3/11/2014,1878.26,1882.35,1863.88,1867.63,-9.54,-0.51%,0
3/10/2014,1877.86,1877.87,1867.04,1877.17,-0.87,-0.05%,0
3/7/2014,1878.52,1883.53,1870.56,1878.04,1.01,0.05%,0
3/6/2014,1874.18,1881.94,1874.18,1877.03,3.22,0.17%,0
3/5/2014,1874.05,1876.53,1871.11,1873.81,-0.1,-0.01%,0
3/4/2014,1849.23,1876.23,1849.23,1873.91,28.18,1.53%,0
3/3/2014,1857.68,1857.68,1834.44,1845.73,-13.72,-0.74%,0
2/28/2014,1855.12,1867.92,1847.67,1859.45,5.16,0.28%,0
2/27/2014,1844.9,1854.53,1841.13,1854.29,9.13,0.49%,0
2/26/2014,1845.79,1852.65,1840.66,1845.16,0.04,0.00%,0
2/25/2014,1847.66,1852.91,1840.19,1845.12,-2.49,-0.13%,0
2/24/2014,1836.78,1858.71,1836.78,1847.61,11.36,0.62%,0
2/21/2014,1841.07,1846.13,1835.6,1836.25,-3.53,-0.19%,0
2/20/2014,1829.24,1842.79,1824.58,1839.78,11.03,0.60%,0
2/19/2014,1838.9,1847.5,1826.99,1828.75,-12.01,-0.65%,0
2/18/2014,1839.03,1842.87,1835.01,1840.76,2.13,0.12%,0
2/14/2014,1828.46,1841.65,1825.59,1838.63,8.8,0.48%,0
2/13/2014,1814.82,1830.25,1809.22,1829.83,10.57,0.58%,0
2/12/2014,1820.12,1826.55,1815.97,1819.26,-0.49,-0.03%,0
2/11/2014,1800.45,1823.54,1800.41,1819.75,19.91,1.11%,0
2/10/2014,1796.2,1799.94,1791.83,1799.84,2.82,0.16%,0
2/7/2014,1776.01,1798.03,1776.01,1797.02,23.59,1.33%,0
2/6/2014,1752.99,1774.06,1752.99,1773.43,21.79,1.24%,0
2/5/2014,1753.38,1755.79,1737.92,1751.64,-3.56,-0.20%,0
2/4/2014,1743.82,1758.73,1743.82,1755.2,13.31,0.76%,0
2/3/2014,1782.68,1784.83,1739.66,1741.89,-40.7,-2.28%,0
1/31/2014,1790.88,1793.88,1772.26,1782.59,-11.6,-0.65%,0
1/30/2014,1777.17,1798.77,1777.17,1794.19,19.99,1.13%,0
1/29/2014,1790.15,1790.15,1770.98,1774.2,-18.3,-1.02%,0
1/28/2014,1783,1793.87,1779.49,1792.5,10.94,0.61%,0
1/27/2014,1791.03,1795.98,1772.88,1781.56,-8.73,-0.49%,0
1/24/2014,1826.96,1826.96,1790.29,1790.29,-38.17,-2.09%,0
1/23/2014,1842.29,1842.29,1820.06,1828.46,-16.4,-0.89%,0
1/22/2014,1844.71,1846.87,1840.88,1844.86,1.06,0.06%,0
1/21/2014,1841.05,1849.31,1832.38,1843.8,5.1,0.28%,0
1/17/2014,1844.23,1846.04,1835.23,1838.7,-7.19,-0.39%,0
1/16/2014,1847.99,1847.99,1840.3,1845.89,-2.49,-0.13%,0
1/15/2014,1840.52,1850.84,1840.52,1848.38,9.5,0.52%,0
1/14/2014,1821.36,1839.26,1821.36,1838.88,19.68,1.08%,0
1/13/2014,1841.26,1843.45,1815.52,1819.2,-23.17,-1.26%,0
1/10/2014,1840.06,1843.15,1832.43,1842.37,4.24,0.23%,0
1/9/2014,1839,1843.23,1830.38,1838.13,0.64,0.03%,0
1/8/2014,1837.9,1840.02,1831.4,1837.49,-0.39,-0.02%,0
1/7/2014,1828.71,1840.1,1828.71,1837.88,11.11,0.61%,0
1/6/2014,1832.31,1837.16,1823.73,1826.77,-4.6,-0.25%,0
1/3/2014,1833.21,1838.24,1829.13,1831.37,-0.61,-0.03%,0
1/2/2014,1845.86,1845.86,1827.74,1831.98,-16.38,-0.89%,0
12/31/2013,1842.61,1849.44,1842.41,1848.36,7.29,0.40%,0
12/30/2013,1841.47,1842.47,1838.77,1841.07,-0.33,-0.02%,0
12/27/2013,1842.97,1844.89,1839.81,1841.4,-0.62,-0.03%,0
12/26/2013,1834.96,1842.84,1834.96,1842.02,8.7,0.47%,0
12/24/2013,1828.02,1833.32,1828.02,1833.32,5.33,0.29%,0
12/23/2013,1822.92,1829.75,1822.92,1827.99,9.67,0.53%,0
12/20/2013,1810.39,1823.75,1810.25,1818.32,8.72,0.48%,0
12/19/2013,1809,1810.88,1801.35,1809.6,-1.05,-0.06%,0
12/18/2013,1781.46,1811.08,1768.36,1810.65,29.65,1.66%,0
12/17/2013,1786.47,1786.77,1777.05,1781,-5.54,-0.31%,0
12/16/2013,1777.48,1792.22,1777.48,1786.54,11.22,0.63%,0
12/13/2013,1777.98,1780.92,1772.45,1775.32,-0.18,-0.01%,0
12/12/2013,1781.71,1782.99,1772.28,1775.5,-6.72,-0.38%,0
12/11/2013,1802.76,1802.97,1780.09,1782.22,-20.4,-1.13%,0
12/10/2013,1807.6,1808.52,1801.75,1802.62,-5.75,-0.32%,0
12/9/2013,1806.21,1811.52,1806.21,1808.37,3.28,0.18%,0
12/6/2013,1788.36,1806.04,1788.36,1805.09,20.06,1.12%,0
12/5/2013,1792.82,1792.82,1783.38,1785.03,-7.78,-0.43%,0
12/4/2013,1793.15,1799.8,1779.09,1792.81,-2.34,-0.13%,0
12/3/2013,1800.1,1800.1,1787.85,1795.15,-5.75,-0.32%,0
12/2/2013,1806.55,1810.02,1798.6,1800.9,-4.91,-0.27%,0
11/29/2013,1808.69,1813.55,1803.98,1805.81,-1.42,-0.08%,0
11/27/2013,1803.48,1808.27,1802.77,1807.23,4.48,0.25%,0
11/26/2013,1802.87,1808.42,1800.77,1802.75,0.27,0.01%,0
11/25/2013,1806.33,1808.1,1800.58,1802.48,-2.28,-0.13%,0
11/22/2013,1797.21,1804.84,1794.7,1804.76,8.91,0.50%,0
11/21/2013,1783.52,1797.16,1783.52,1795.85,14.48,0.81%,0
11/20/2013,1789.59,1795.73,1777.23,1781.37,-6.5,-0.36%,0
11/19/2013,1790.79,1795.51,1784.72,1787.87,-3.66,-0.20%,0
11/18/2013,1798.82,1802.33,1788,1791.53,-6.65,-0.37%,0
11/15/2013,1790.66,1798.22,1790.66,1798.18,7.56,0.42%,0
11/14/2013,1782.75,1791.53,1780.22,1790.62,8.62,0.48%,0
11/13/2013,1764.37,1782,1760.64,1782,14.31,0.81%,0
11/12/2013,1769.51,1771.78,1762.29,1767.69,-4.2,-0.24%,0
11/11/2013,1769.96,1773.44,1767.85,1771.89,1.28,0.07%,0
11/8/2013,1748.37,1770.78,1747.63,1770.61,23.46,1.34%,0
11/7/2013,1770.74,1774.54,1746.2,1747.15,-23.34,-1.32%,0
11/6/2013,1765,1773.74,1764.4,1770.49,7.52,0.43%,0
11/5/2013,1765.67,1767.03,1755.76,1762.97,-4.96,-0.28%,0
11/4/2013,1763.4,1768.78,1761.56,1767.93,6.29,0.36%,0
11/1/2013,1758.7,1765.67,1752.7,1761.64,5.1,0.29%,0
10/31/2013,1763.24,1768.53,1755.72,1756.54,-6.77,-0.38%,0
10/30/2013,1772.27,1775.22,1757.24,1763.31,-8.64,-0.49%,0
10/29/2013,1762.93,1772.09,1762.93,1771.95,9.84,0.56%,0
10/28/2013,1759.42,1764.99,1757.67,1762.11,2.34,0.13%,0
10/25/2013,1756.01,1759.82,1752.45,1759.77,7.7,0.44%,0
10/24/2013,1747.48,1753.94,1745.5,1752.07,5.69,0.33%,0
10/23/2013,1752.27,1752.27,1740.5,1746.38,-8.29,-0.47%,0
10/22/2013,1746.48,1759.33,1746.48,1754.67,10.01,0.57%,0
10/21/2013,1745.2,1747.79,1740.67,1744.66,0.16,0.01%,0
10/18/2013,1736.72,1745.31,1735.74,1744.5,11.35,0.65%,0
10/17/2013,1720.17,1733.45,1714.12,1733.15,11.61,0.67%,0
10/16/2013,1700.49,1721.76,1700.49,1721.54,23.48,1.38%,0
10/15/2013,1709.17,1711.57,1695.93,1698.06,-12.08,-0.71%,0
10/14/2013,1699.86,1711.03,1692.13,1710.14,6.94,0.41%,0
10/11/2013,1691.09,1703.44,1688.52,1703.2,10.64,0.63%,0
10/10/2013,1660.88,1692.56,1660.88,1692.56,36.16,2.18%,0
10/9/2013,1656.99,1662.47,1646.47,1656.4,0.95,0.06%,0
10/8/2013,1676.22,1676.79,1655.03,1655.45,-20.67,-1.23%,0
10/7/2013,1687.15,1687.15,1674.7,1676.12,-14.38,-0.85%,0
10/4/2013,1678.79,1691.94,1677.33,1690.5,11.84,0.71%,0
10/3/2013,1692.35,1692.35,1670.36,1678.66,-15.21,-0.90%,0
10/2/2013,1691.9,1693.87,1680.34,1693.87,-1.13,-0.07%,0
10/1/2013,1682.41,1696.55,1682.07,1695,13.45,0.80%,0
9/30/2013,1687.26,1687.26,1674.99,1681.55,-10.2,-0.60%,0
9/27/2013,1695.52,1695.52,1687.11,1691.75,-6.92,-0.41%,0
9/26/2013,1694.05,1703.85,1693.11,1698.67,5.9,0.35%,0
9/25/2013,1698.02,1701.71,1691.88,1692.77,-4.65,-0.27%,0
9/24/2013,1702.6,1707.63,1694.9,1697.42,-4.42,-0.26%,0
9/23/2013,1711.44,1711.44,1697.1,1701.84,-8.07,-0.47%,0
9/20/2013,1722.44,1725.23,1708.89,1709.91,-12.43,-0.72%,0
9/19/2013,1727.34,1729.86,1720.2,1722.34,-3.18,-0.18%,0
9/18/2013,1705.74,1729.44,1700.35,1725.52,20.76,1.22%,0
9/17/2013,1697.73,1705.52,1697.73,1704.76,7.16,0.42%,0
9/16/2013,1691.7,1704.95,1691.7,1697.6,9.61,0.57%,0
9/13/2013,1685.04,1688.73,1682.22,1687.99,4.57,0.27%,0
9/12/2013,1689.21,1689.97,1681.96,1683.42,-5.71,-0.34%,0
9/11/2013,1681.04,1689.13,1678.7,1689.13,5.14,0.31%,0
9/10/2013,1674.32,1684.09,1674.32,1683.99,12.28,0.73%,0
9/9/2013,1656.85,1672.4,1656.85,1671.71,16.54,1.00%,0
9/6/2013,1657.44,1664.83,1640.62,1655.17,0.09,0.01%,0
9/5/2013,1653.28,1659.17,1653.07,1655.08,2,0.12%,0
9/4/2013,1640.72,1655.72,1637.41,1653.08,13.31,0.81%,0
9/3/2013,1635.95,1651.35,1633.41,1639.77,6.8,0.42%,0
8/30/2013,1638.89,1640.08,1628.05,1632.97,-5.2,-0.32%,0
8/29/2013,1633.5,1646.41,1630.88,1638.17,3.21,0.20%,0
8/28/2013,1630.25,1641.18,1627.47,1634.96,4.48,0.27%,0
8/27/2013,1652.54,1652.54,1629.05,1630.48,-26.3,-1.59%,0
8/26/2013,1664.29,1669.51,1656.02,1656.78,-6.72,-0.40%,0
8/23/2013,1659.92,1664.85,1654.81,1663.5,6.54,0.39%,0
8/22/2013,1645.03,1659.55,1645.03,1656.96,14.16,0.86%,0
8/21/2013,1650.66,1656.99,1639.43,1642.8,-9.55,-0.58%,0
8/20/2013,1646.81,1658.92,1646.08,1652.35,6.29,0.38%,0
8/19/2013,1655.25,1659.18,1645.84,1646.06,-9.77,-0.59%,0
8/16/2013,1661.22,1663.6,1652.61,1655.83,-5.49,-0.33%,0
8/15/2013,1679.61,1679.61,1658.59,1661.32,-24.07,-1.43%,0
8/14/2013,1693.88,1695.52,1684.83,1685.39,-8.77,-0.52%,0
8/13/2013,1690.65,1696.81,1682.62,1694.16,4.69,0.28%,0
8/12/2013,1688.37,1691.49,1683.35,1689.47,-1.95,-0.12%,0
8/9/2013,1696.1,1699.42,1686.02,1691.42,-6.06,-0.36%,0
8/8/2013,1693.35,1700.18,1688.38,1697.48,6.57,0.39%,0
8/7/2013,1695.3,1695.3,1684.91,1690.91,-6.46,-0.38%,0
8/6/2013,1705.79,1705.79,1693.29,1697.37,-9.77,-0.57%,0
8/5/2013,1708.01,1709.24,1703.55,1707.14,-2.53,-0.15%,0
8/2/2013,1706.1,1709.67,1700.68,1709.67,2.8,0.16%,0
8/1/2013,1689.42,1707.85,1689.42,1706.87,21.14,1.25%,0
7/31/2013,1687.76,1698.43,1684.94,1685.73,-0.23,-0.01%,0
7/30/2013,1687.92,1693.19,1682.42,1685.96,0.63,0.04%,0
7/29/2013,1690.32,1690.92,1681.86,1685.33,-6.32,-0.37%,0
7/26/2013,1687.31,1691.85,1676.03,1691.65,1.4,0.08%,0
7/25/2013,1685.21,1690.94,1680.07,1690.25,4.31,0.26%,0
7/24/2013,1696.06,1698.38,1682.57,1685.94,-6.45,-0.38%,0
7/23/2013,1696.63,1698.78,1691.13,1692.39,-3.14,-0.19%,0
7/22/2013,1694.41,1697.61,1690.67,1695.53,3.44,0.20%,0
7/19/2013,1686.15,1692.09,1684.08,1692.09,2.72,0.16%,0
7/18/2013,1681.05,1693.12,1681.05,1689.37,8.46,0.50%,0
7/17/2013,1677.91,1684.75,1677.91,1680.91,4.65,0.28%,0
7/16/2013,1682.7,1683.73,1671.84,1676.26,-6.24,-0.37%,0
7/15/2013,1679.59,1684.51,1677.89,1682.5,2.31,0.14%,0
7/12/2013,1675.26,1680.19,1672.33,1680.19,5.17,0.31%,0
7/11/2013,1657.41,1676.63,1657.41,1675.02,22.4,1.36%,0
7/10/2013,1651.56,1657.48,1647.66,1652.62,0.3,0.02%,0
7/9/2013,1642.89,1654.18,1642.89,1652.32,11.86,0.72%,0
7/8/2013,1634.2,1644.68,1634.2,1640.46,8.57,0.53%,0
7/5/2013,1618.65,1632.07,1614.71,1631.89,16.48,1.02%,0
7/3/2013,1611.48,1618.97,1604.57,1615.41,1.33,0.08%,0
7/2/2013,1614.29,1624.26,1606.77,1614.08,-0.88,-0.05%,0
7/1/2013,1609.78,1626.61,1609.78,1614.96,8.68,0.54%,0
6/28/2013,1611.12,1615.94,1601.06,1606.28,-6.92,-0.43%,0
6/27/2013,1606.44,1620.07,1606.44,1613.2,9.94,0.62%,0
6/26/2013,1592.27,1606.83,1592.27,1603.26,15.23,0.96%,0
6/25/2013,1577.52,1593.79,1577.09,1588.03,14.94,0.95%,0
6/24/2013,1588.77,1588.77,1560.33,1573.09,-19.34,-1.21%,0
6/21/2013,1588.62,1599.19,1577.7,1592.43,4.24,0.27%,0
6/20/2013,1624.62,1624.62,1584.32,1588.19,-40.74,-2.50%,0
6/19/2013,1651.83,1652.45,1628.91,1628.93,-22.88,-1.39%,0
6/18/2013,1639.77,1654.19,1639.77,1651.81,12.77,0.78%,0
6/17/2013,1630.64,1646.5,1630.34,1639.04,12.31,0.76%,0
6/14/2013,1635.52,1640.8,1623.96,1626.73,-9.63,-0.59%,0
6/13/2013,1612.15,1639.25,1608.07,1636.36,23.84,1.48%,0
6/12/2013,1629.94,1637.71,1610.92,1612.52,-13.61,-0.84%,0
6/11/2013,1638.64,1640.13,1623.05,1626.13,-16.68,-1.02%,0
6/10/2013,1644.67,1648.69,1639.26,1642.81,-0.57,-0.03%,0
6/7/2013,1625.27,1644.4,1625.27,1643.38,20.82,1.28%,0
6/6/2013,1609.29,1622.56,1598.23,1622.56,13.66,0.85%,0
6/5/2013,1629.05,1629.31,1607.09,1608.9,-22.48,-1.38%,0
6/4/2013,1640.73,1646.53,1623.62,1631.38,-9.04,-0.55%,0
6/3/2013,1631.71,1640.42,1622.72,1640.42,9.68,0.59%,0
5/31/2013,1652.13,1658.99,1630.74,1630.74,-23.67,-1.43%,0
5/30/2013,1649.14,1661.91,1648.61,1654.41,6.05,0.37%,0
5/29/2013,1656.57,1656.57,1640.05,1648.36,-11.7,-0.70%,0
5/28/2013,1652.63,1674.21,1652.63,1660.06,10.46,0.63%,0
5/24/2013,1646.67,1649.78,1636.88,1649.6,-0.91,-0.06%,0
5/23/2013,1651.62,1655.5,1635.53,1650.51,-4.84,-0.29%,0
5/22/2013,1669.39,1687.18,1648.86,1655.35,-13.81,-0.83%,0
5/21/2013,1666.2,1674.93,1662.67,1669.16,2.87,0.17%,0
5/20/2013,1665.71,1672.84,1663.52,1666.29,-1.18,-0.07%,0
5/17/2013,1652.45,1667.47,1652.45,1667.47,17,1.03%,0
5/16/2013,1658.07,1660.51,1648.6,1650.47,-8.31,-0.50%,0
5/15/2013,1649.13,1661.49,1646.68,1658.78,8.44,0.51%,0
5/14/2013,1633.75,1651.1,1633.75,1650.34,16.57,1.01%,0
5/13/2013,1632.1,1636,1626.74,1633.77,0.07,0.00%,0
5/10/2013,1626.69,1633.7,1623.71,1633.7,7.03,0.43%,0
5/9/2013,1632.69,1635.01,1623.09,1626.67,-6.02,-0.37%,0
5/8/2013,1625.95,1632.78,1622.7,1632.69,6.73,0.41%,0
5/7/2013,1617.55,1626.03,1616.64,1625.96,8.46,0.52%,0
5/6/2013,1614.4,1619.77,1614.21,1617.5,3.08,0.19%,0
5/3/2013,1597.6,1618.46,1597.6,1614.42,16.83,1.05%,0
5/2/2013,1582.77,1598.6,1582.77,1597.59,14.89,0.94%,0
5/1/2013,1597.55,1597.55,1581.28,1582.7,-14.87,-0.93%,0
4/30/2013,1593.58,1597.57,1586.5,1597.57,3.96,0.25%,0
4/29/2013,1584.38,1596.65,1584.38,1593.61,11.37,0.72%,0
4/26/2013,1584.53,1585.78,1577.56,1582.24,-2.92,-0.18%,0
4/25/2013,1578.93,1592.64,1578.93,1585.16,6.37,0.40%,0
4/24/2013,1578.78,1583,1575.8,1578.79,0.01,0.00%,0
4/23/2013,1566.12,1579.58,1564.15,1578.78,16.28,1.04%,0
4/22/2013,1555.25,1565.55,1548.19,1562.5,7.25,0.47%,0
4/19/2013,1541.61,1555.89,1539.4,1555.25,13.64,0.88%,0
4/18/2013,1552.03,1554.38,1536.03,1541.61,-10.4,-0.67%,0
4/17/2013,1569.89,1569.89,1543.69,1552.01,-22.56,-1.43%,0
4/16/2013,1555.97,1575.35,1555.97,1574.57,22.21,1.43%,0
4/15/2013,1588.84,1588.84,1552.28,1552.36,-36.49,-2.30%,0
4/12/2013,1593.3,1593.3,1579.97,1588.85,-4.52,-0.28%,0
4/11/2013,1587.73,1597.35,1586.17,1593.37,5.64,0.36%,0
4/10/2013,1570.63,1589.07,1570.63,1587.73,19.12,1.22%,0
4/9/2013,1563.11,1573.89,1560.92,1568.61,5.54,0.35%,0
4/8/2013,1553.09,1563.07,1548.63,1563.07,9.79,0.63%,0
4/5/2013,1553.32,1554.66,1539.5,1553.28,-6.7,-0.43%,0
4/4/2013,1554.19,1562.6,1552.52,1559.98,6.29,0.40%,0
4/3/2013,1570.25,1571.47,1549.8,1553.69,-16.56,-1.05%,0
4/2/2013,1562.17,1573.66,1562.17,1570.25,8.08,0.52%,0
4/1/2013,1568.77,1570.57,1558.47,1562.17,-7.02,-0.45%,0
3/28/2013,1562.86,1570.28,1561.08,1569.19,6.34,0.41%,0
3/27/2013,1563.75,1564.07,1551.9,1562.85,-0.92,-0.06%,0
3/26/2013,1551.69,1563.95,1551.69,1563.77,12.08,0.78%,0
3/25/2013,1556.89,1564.91,1546.22,1551.69,-5.2,-0.33%,0
3/22/2013,1545.9,1557.74,1545.9,1556.89,11.09,0.72%,0
3/21/2013,1558.71,1558.71,1543.55,1545.8,-12.91,-0.83%,0
3/20/2013,1548.34,1561.56,1548.34,1558.71,10.37,0.67%,0
3/19/2013,1552.1,1557.25,1538.57,1548.34,-3.76,-0.24%,0
3/18/2013,1560.7,1560.7,1545.13,1552.1,-8.6,-0.55%,0
3/15/2013,1563.21,1563.62,1555.74,1560.7,-2.53,-0.16%,0
3/14/2013,1554.52,1563.32,1554.52,1563.23,8.71,0.56%,0
3/13/2013,1552.48,1556.39,1548.25,1554.52,2.04,0.13%,0
3/12/2013,1556.22,1556.77,1548.24,1552.48,-3.74,-0.24%,0
3/11/2013,1551.15,1556.27,1547.36,1556.22,5.04,0.32%,0
3/8/2013,1547.05,1552.48,1542.94,1551.18,6.92,0.45%,0
3/7/2013,1541.46,1545.78,1541.46,1544.26,2.8,0.18%,0
3/6/2013,1539.79,1545.25,1538.11,1541.46,1.67,0.11%,0
3/5/2013,1528.64,1543.47,1528.64,1539.79,14.59,0.96%,0
3/4/2013,1518.2,1525.27,1512.29,1525.2,7,0.46%,0
3/1/2013,1514.68,1519.99,1501.96,1518.2,3.52,0.23%,0
2/28/2013,1515.99,1525.34,1514.46,1514.68,-1.31,-0.09%,0
2/27/2013,1496.94,1520.08,1494.88,1515.99,19.05,1.27%,0
2/26/2013,1490.03,1498.99,1485.01,1496.94,9.09,0.61%,0
2/25/2013,1515.6,1525.84,1487.85,1487.85,-27.75,-1.83%,0
2/22/2013,1502.42,1515.64,1502.42,1515.6,13.18,0.88%,0
2/21/2013,1511.95,1511.95,1497.29,1502.42,-9.53,-0.63%,0
2/20/2013,1530.94,1530.94,1511.41,1511.95,-18.99,-1.24%,0
2/19/2013,1519.79,1530.94,1519.79,1530.94,11.15,0.73%,0
2/15/2013,1521.38,1524.24,1514.14,1519.79,-1.59,-0.10%,0
2/14/2013,1517.47,1523.14,1514.02,1521.38,1.05,0.07%,0
2/13/2013,1519.43,1524.69,1515.93,1520.33,0.9,0.06%,0
2/12/2013,1517.01,1522.29,1515.61,1519.43,2.42,0.16%,0
2/11/2013,1517.93,1518.31,1513.61,1517.01,-0.92,-0.06%,0
2/8/2013,1509.39,1518.31,1509.39,1517.93,8.54,0.57%,0
2/7/2013,1512.12,1512.9,1498.49,1509.39,-2.73,-0.18%,0
2/6/2013,1508.29,1512.53,1504.71,1512.12,0.83,0.05%,0
2/5/2013,1495.71,1514.96,1495.71,1511.29,15.58,1.04%,0
2/4/2013,1510.08,1510.08,1495.02,1495.71,-17.46,-1.15%,0
2/1/2013,1501.54,1514.41,1501.54,1513.17,15.06,1.01%,0
1/31/2013,1501.96,1504.19,1496.76,1498.11,-3.85,-0.26%,0
1/30/2013,1507.84,1509.94,1500.11,1501.96,-5.88,-0.39%,0
1/29/2013,1500.18,1509.35,1498.09,1507.84,7.66,0.51%,0
1/28/2013,1502.98,1503.23,1496.33,1500.18,-2.78,-0.18%,0
1/25/2013,1494.82,1503.26,1494.82,1502.96,8.14,0.54%,0
1/24/2013,1494.81,1502.27,1489.46,1494.82,0.01,0.00%,0
1/23/2013,1492.56,1496.13,1489.9,1494.81,2.25,0.15%,0
1/22/2013,1485.98,1492.56,1481.16,1492.56,6.58,0.44%,0
1/18/2013,1480.95,1485.98,1475.81,1485.98,5.04,0.34%,0
1/17/2013,1472.63,1485.16,1472.63,1480.94,8.31,0.56%,0
1/16/2013,1472.33,1473.96,1467.6,1472.63,0.29,0.02%,0
1/15/2013,1467.89,1473.31,1463.76,1472.34,1.66,0.11%,0
1/14/2013,1470.13,1471.83,1465.69,1470.68,-1.37,-0.09%,0
1/11/2013,1472.12,1472.75,1467.58,1472.05,-0.07,0.00%,0
1/10/2013,1461.02,1472.3,1461.02,1472.12,11.1,0.76%,0
1/9/2013,1457.15,1464.73,1457.15,1461.02,3.87,0.27%,0
1/8/2013,1461.89,1461.89,1451.64,1457.15,-4.74,-0.32%,0
1/7/2013,1464.57,1464.57,1456.62,1461.89,-4.58,-0.31%,0
1/4/2013,1459.37,1467.94,1458.99,1466.47,7.1,0.49%,0
1/3/2013,1461.69,1465.47,1455.53,1459.37,-3.05,-0.21%,0
1/2/2013,1426.19,1462.43,1426.19,1462.42,36.23,2.54%,0
12/31/2012,1402.43,1426.74,1398.11,1426.19,23.76,1.69%,0
12/28/2012,1418.1,1418.1,1401.58,1402.43,-15.67,-1.10%,0
12/27/2012,1419.6,1422.8,1401.8,1418.1,-1.73,-0.12%,0
12/26/2012,1426.66,1429.42,1416.43,1419.83,-6.83,-0.48%,0
12/24/2012,1430.15,1430.15,1424.66,1426.66,-3.49,-0.24%,0
12/21/2012,1443.67,1443.67,1422.58,1430.15,-13.54,-0.94%,0
12/20/2012,1436.45,1443.7,1432.82,1443.69,7.88,0.55%,0
12/19/2012,1447.5,1447.75,1435.8,1435.81,-10.98,-0.76%,0
12/18/2012,1430.47,1448,1430.47,1446.79,16.43,1.15%,0
12/17/2012,1414.39,1430.67,1414.39,1430.36,16.78,1.19%,0
12/14/2012,1419.45,1419.45,1411.88,1413.58,-5.87,-0.41%,0
12/13/2012,1427.66,1431.36,1416,1419.45,-9.03,-0.63%,0
12/12/2012,1427.84,1438.59,1426.76,1428.48,0.64,0.04%,0
12/11/2012,1418.55,1434.27,1418.55,1427.84,9.29,0.65%,0
12/10/2012,1418.07,1421.64,1415.64,1418.55,0.48,0.03%,0
12/7/2012,1413.95,1420.34,1410.9,1418.07,4.13,0.29%,0
12/6/2012,1409.43,1413.95,1405.93,1413.94,4.66,0.33%,0
12/5/2012,1407.05,1415.56,1398.23,1409.28,2.23,0.16%,0
12/4/2012,1409.15,1413.14,1403.65,1407.05,-2.41,-0.17%,0
12/3/2012,1419.12,1423.73,1408.46,1409.46,-6.72,-0.47%,0
11/30/2012,1415.95,1418.86,1411.63,1416.18,0.23,0.02%,0
11/29/2012,1412.24,1419.7,1409.17,1415.95,6.02,0.43%,0
11/28/2012,1398.77,1410.31,1385.43,1409.93,10.99,0.79%,0
11/27/2012,1405.82,1409.01,1398.03,1398.94,-7.35,-0.52%,0
11/26/2012,1409.15,1409.15,1397.68,1406.29,-2.86,-0.20%,0
11/23/2012,1391.03,1409.16,1391.03,1409.15,18.12,1.30%,0
11/21/2012,1387.79,1391.25,1386.39,1391.03,3.22,0.23%,0
