Date,Adj Close,Year,,,Year,First Close,Last Close,Return for Year,Total Return 20 Years,Average Return 20 Years
7/2/2004,1125.380005,2004,,,,,,,,
7/6/2004,1116.209961,2004,,,,,,,,
7/7/2004,1118.329956,2004,,,,,,,,
7/8/2004,1109.109985,2004,,,,,,,,
7/9/2004,1112.810059,2004,,,,,,,,
7/12/2004,1114.349976,2004,,,,,,,,
7/13/2004,1115.140015,2004,,,,,,,,
7/14/2004,1111.469971,2004,,,,,,,,
7/15/2004,1106.689941,2004,,,,,,,,
7/16/2004,1101.390015,2004,,,,,,,,
7/19/2004,1100.900024,2004,,,,,,,,
7/20/2004,1108.670044,2004,,,,,,,,
7/21/2004,1093.880005,2004,,,,,,,,
7/22/2004,1096.839966,2004,,,,,,,,
7/23/2004,1086.199951,2004,,,,,,,,
7/26/2004,1084.069946,2004,,,,,,,,
7/27/2004,1094.829956,2004,,,,,,,,
7/28/2004,1095.420044,2004,,,,,,,,
7/29/2004,1100.430054,2004,,,,,,,,
7/30/2004,1101.719971,2004,,,,,,,,
8/2/2004,1106.619995,2004,,,,,,,,
8/3/2004,1099.689941,2004,,,,,,,,
8/4/2004,1098.630005,2004,,,,,,,,
8/5/2004,1080.699951,2004,,,,,,,,
8/6/2004,1063.969971,2004,,,,,,,,
8/9/2004,1065.219971,2004,,,,,,,,
8/10/2004,1079.040039,2004,,,,,,,,
8/11/2004,1075.790039,2004,,,,,,,,
8/12/2004,1063.22998,2004,,,,,,,,
8/13/2004,1064.800049,2004,,,,,,,,
8/16/2004,1079.339966,2004,,,,,,,,
8/17/2004,1081.709961,2004,,,,,,,,
8/18/2004,1095.170044,2004,,,,,,,,
8/19/2004,1091.22998,2004,,,,,,,,
8/20/2004,1098.349976,2004,,,,,,,,
8/23/2004,1095.680054,2004,,,,,,,,
8/24/2004,1096.189941,2004,,,,,,,,
8/25/2004,1104.959961,2004,,,,,,,,
8/26/2004,1105.089966,2004,,,,,,,,
8/27/2004,1107.77002,2004,,,,,,,,
8/30/2004,1099.150024,2004,,,,,,,,
8/31/2004,1104.23999,2004,,,,,,,,
9/1/2004,1105.910034,2004,,,,,,,,
9/2/2004,1118.310059,2004,,,,,,,,
9/3/2004,1113.630005,2004,,,,,,,,
9/7/2004,1121.300049,2004,,,,,,,,
9/8/2004,1116.27002,2004,,,,,,,,
9/9/2004,1118.380005,2004,,,,,,,,
9/10/2004,1123.920044,2004,,,,,,,,
9/13/2004,1125.819946,2004,,,,,,,,
9/14/2004,1128.329956,2004,,,,,,,,
9/15/2004,1120.369995,2004,,,,,,,,
9/16/2004,1123.5,2004,,,,,,,,
9/17/2004,1128.550049,2004,,,,,,,,
9/20/2004,1122.199951,2004,,,,,,,,
9/21/2004,1129.300049,2004,,,,,,,,
9/22/2004,1113.560059,2004,,,,,,,,
9/23/2004,1108.359985,2004,,,,,,,,
9/24/2004,1110.109985,2004,,,,,,,,
9/27/2004,1103.52002,2004,,,,,,,,
9/28/2004,1110.060059,2004,,,,,,,,
9/29/2004,1114.800049,2004,,,,,,,,
9/30/2004,1114.579956,2004,,,,,,,,
10/1/2004,1131.5,2004,,,,,,,,
10/4/2004,1135.170044,2004,,,,,,,,
10/5/2004,1134.47998,2004,,,,,,,,
10/6/2004,1142.050049,2004,,,,,,,,
10/7/2004,1130.650024,2004,,,,,,,,
10/8/2004,1122.140015,2004,,,,,,,,
10/11/2004,1124.390015,2004,,,,,,,,
10/12/2004,1121.839966,2004,,,,,,,,
10/13/2004,1113.650024,2004,,,,,,,,
10/14/2004,1103.290039,2004,,,,,,,,
10/15/2004,1108.199951,2004,,,,,,,,
10/18/2004,1114.02002,2004,,,,,,,,
10/19/2004,1103.22998,2004,,,,,,,,
10/20/2004,1103.660034,2004,,,,,,,,
10/21/2004,1106.48999,2004,,,,,,,,
10/22/2004,1095.73999,2004,,,,,,,,
10/25/2004,1094.800049,2004,,,,,,,,
10/26/2004,1111.089966,2004,,,,,,,,
10/27/2004,1125.400024,2004,,,,,,,,
10/28/2004,1127.439941,2004,,,,,,,,
10/29/2004,1130.199951,2004,,,,,,,,
11/1/2004,1130.51001,2004,,,,,,,,
11/2/2004,1130.560059,2004,,,,,,,,
11/3/2004,1143.199951,2004,,,,,,,,
11/4/2004,1161.670044,2004,,,,,,,,
11/5/2004,1166.170044,2004,,,,,,,,
11/8/2004,1164.890015,2004,,,,,,,,
11/9/2004,1164.079956,2004,,,,,,,,
11/10/2004,1162.910034,2004,,,,,,,,
11/11/2004,1173.47998,2004,,,,,,,,
11/12/2004,1184.170044,2004,,,,,,,,
11/15/2004,1183.810059,2004,,,,,,,,
11/16/2004,1175.430054,2004,,,,,,,,
11/17/2004,1181.939941,2004,,,,,,,,
11/18/2004,1183.550049,2004,,,,,,,,
11/19/2004,1170.339966,2004,,,,,,,,
11/22/2004,1177.23999,2004,,,,,,,,
11/23/2004,1176.939941,2004,,,,,,,,
11/24/2004,1181.76001,2004,,,,,,,,
11/26/2004,1182.650024,2004,,,,,,,,
11/29/2004,1178.569946,2004,,,,,,,,
11/30/2004,1173.819946,2004,,,,,,,,
12/1/2004,1191.369995,2004,,,,,,,,
12/2/2004,1190.329956,2004,,,,,,,,
12/3/2004,1191.170044,2004,,,,,,,,
12/6/2004,1190.25,2004,,,,,,,,
12/7/2004,1177.069946,2004,,,,,,,,
12/8/2004,1182.810059,2004,,,,,,,,
12/9/2004,1189.23999,2004,,,,,,,,
12/10/2004,1188,2004,,,,,,,,
12/13/2004,1198.680054,2004,,,,,,,,
12/14/2004,1203.380005,2004,,,,,,,,
12/15/2004,1205.719971,2004,,,,,,,,
12/16/2004,1203.209961,2004,,,,,,,,
12/17/2004,1194.199951,2004,,,,,,,,
12/20/2004,1194.650024,2004,,,,,,,,
12/21/2004,1205.449951,2004,,,,,,,,
12/22/2004,1209.569946,2004,,,,,,,,
12/23/2004,1210.130005,2004,,,,,,,,
12/27/2004,1204.920044,2004,,,,,,,,
12/28/2004,1213.540039,2004,,,,,,,,
12/29/2004,1213.449951,2004,,,,,,,,
12/30/2004,1213.550049,2004,,,,,,,,
12/31/2004,1211.920044,2004,,,,,,,,
1/3/2005,1202.079956,2005,,,,,,,,
1/4/2005,1188.050049,2005,,,,,,,,
1/5/2005,1183.73999,2005,,,,,,,,
1/6/2005,1187.890015,2005,,,,,,,,
1/7/2005,1186.189941,2005,,,,,,,,
1/10/2005,1190.25,2005,,,,,,,,
1/11/2005,1182.98999,2005,,,,,,,,
1/12/2005,1187.699951,2005,,,,,,,,
1/13/2005,1177.449951,2005,,,,,,,,
1/14/2005,1184.52002,2005,,,,,,,,
1/18/2005,1195.97998,2005,,,,,,,,
1/19/2005,1184.630005,2005,,,,,,,,
1/20/2005,1175.410034,2005,,,,,,,,
1/21/2005,1167.869995,2005,,,,,,,,
1/24/2005,1163.75,2005,,,,,,,,
1/25/2005,1168.410034,2005,,,,,,,,
1/26/2005,1174.069946,2005,,,,,,,,
1/27/2005,1174.550049,2005,,,,,,,,
1/28/2005,1171.359985,2005,,,,,,,,
1/31/2005,1181.27002,2005,,,,,,,,
2/1/2005,1189.410034,2005,,,,,,,,
2/2/2005,1193.189941,2005,,,,,,,,
2/3/2005,1189.890015,2005,,,,,,,,
2/4/2005,1203.030029,2005,,,,,,,,
2/7/2005,1201.719971,2005,,,,,,,,
2/8/2005,1202.300049,2005,,,,,,,,
2/9/2005,1191.98999,2005,,,,,,,,
2/10/2005,1197.01001,2005,,,,,,,,
2/11/2005,1205.300049,2005,,,,,,,,
2/14/2005,1206.140015,2005,,,,,,,,
2/15/2005,1210.119995,2005,,,,,,,,
2/16/2005,1210.339966,2005,,,,,,,,
2/17/2005,1200.75,2005,,,,,,,,
2/18/2005,1201.589966,2005,,,,,,,,
2/22/2005,1184.160034,2005,,,,,,,,
2/23/2005,1190.800049,2005,,,,,,,,
2/24/2005,1200.199951,2005,,,,,,,,
2/25/2005,1211.369995,2005,,,,,,,,
2/28/2005,1203.599976,2005,,,,,,,,
3/1/2005,1210.410034,2005,,,,,,,,
3/2/2005,1210.079956,2005,,,,,,,,
3/3/2005,1210.469971,2005,,,,,,,,
3/4/2005,1222.119995,2005,,,,,,,,
3/7/2005,1225.310059,2005,,,,,,,,
3/8/2005,1219.430054,2005,,,,,,,,
3/9/2005,1207.01001,2005,,,,,,,,
3/10/2005,1209.25,2005,,,,,,,,
3/11/2005,1200.079956,2005,,,,,,,,
3/14/2005,1206.829956,2005,,,,,,,,
3/15/2005,1197.75,2005,,,,,,,,
3/16/2005,1188.069946,2005,,,,,,,,
3/17/2005,1190.209961,2005,,,,,,,,
3/18/2005,1189.650024,2005,,,,,,,,
3/21/2005,1183.780029,2005,,,,,,,,
3/22/2005,1171.709961,2005,,,,,,,,
3/23/2005,1172.530029,2005,,,,,,,,
3/24/2005,1171.420044,2005,,,,,,,,
3/28/2005,1174.280029,2005,,,,,,,,
3/29/2005,1165.359985,2005,,,,,,,,
3/30/2005,1181.410034,2005,,,,,,,,
3/31/2005,1180.589966,2005,,,,,,,,
4/1/2005,1172.920044,2005,,,,,,,,
4/4/2005,1176.119995,2005,,,,,,,,
4/5/2005,1181.390015,2005,,,,,,,,
4/6/2005,1184.069946,2005,,,,,,,,
4/7/2005,1191.140015,2005,,,,,,,,
4/8/2005,1181.199951,2005,,,,,,,,
4/11/2005,1181.209961,2005,,,,,,,,
4/12/2005,1187.76001,2005,,,,,,,,
4/13/2005,1173.790039,2005,,,,,,,,
4/14/2005,1162.050049,2005,,,,,,,,
4/15/2005,1142.619995,2005,,,,,,,,
4/18/2005,1145.97998,2005,,,,,,,,
4/19/2005,1152.780029,2005,,,,,,,,
4/20/2005,1137.5,2005,,,,,,,,
4/21/2005,1159.949951,2005,,,,,,,,
4/22/2005,1152.119995,2005,,,,,,,,
4/25/2005,1162.099976,2005,,,,,,,,
4/26/2005,1151.829956,2005,,,,,,,,
4/27/2005,1156.380005,2005,,,,,,,,
4/28/2005,1143.219971,2005,,,,,,,,
4/29/2005,1156.849976,2005,,,,,,,,
5/2/2005,1162.160034,2005,,,,,,,,
5/3/2005,1161.170044,2005,,,,,,,,
5/4/2005,1175.650024,2005,,,,,,,,
5/5/2005,1172.630005,2005,,,,,,,,
5/6/2005,1171.349976,2005,,,,,,,,
5/9/2005,1178.839966,2005,,,,,,,,
5/10/2005,1166.219971,2005,,,,,,,,
5/11/2005,1171.109985,2005,,,,,,,,
5/12/2005,1159.359985,2005,,,,,,,,
5/13/2005,1154.050049,2005,,,,,,,,
5/16/2005,1165.689941,2005,,,,,,,,
5/17/2005,1173.800049,2005,,,,,,,,
5/18/2005,1185.560059,2005,,,,,,,,
5/19/2005,1191.079956,2005,,,,,,,,
5/20/2005,1189.280029,2005,,,,,,,,
5/23/2005,1193.859985,2005,,,,,,,,
5/24/2005,1194.069946,2005,,,,,,,,
5/25/2005,1190.01001,2005,,,,,,,,
5/26/2005,1197.619995,2005,,,,,,,,
5/27/2005,1198.780029,2005,,,,,,,,
5/31/2005,1191.5,2005,,,,,,,,
6/1/2005,1202.219971,2005,,,,,,,,
6/2/2005,1204.290039,2005,,,,,,,,
6/3/2005,1196.02002,2005,,,,,,,,
6/6/2005,1197.51001,2005,,,,,,,,
6/7/2005,1197.26001,2005,,,,,,,,
6/8/2005,1194.670044,2005,,,,,,,,
6/9/2005,1200.930054,2005,,,,,,,,
6/10/2005,1198.109985,2005,,,,,,,,
6/13/2005,1200.819946,2005,,,,,,,,
6/14/2005,1203.910034,2005,,,,,,,,
6/15/2005,1206.579956,2005,,,,,,,,
6/16/2005,1210.959961,2005,,,,,,,,
6/17/2005,1216.959961,2005,,,,,,,,
6/20/2005,1216.099976,2005,,,,,,,,
6/21/2005,1213.609985,2005,,,,,,,,
6/22/2005,1213.880005,2005,,,,,,,,
6/23/2005,1200.72998,2005,,,,,,,,
6/24/2005,1191.569946,2005,,,,,,,,
6/27/2005,1190.689941,2005,,,,,,,,
6/28/2005,1201.569946,2005,,,,,,,,
6/29/2005,1199.849976,2005,,,,,,,,
6/30/2005,1191.329956,2005,,,,,,,,
7/1/2005,1194.439941,2005,,,,,,,,
7/5/2005,1204.98999,2005,,,,,,,,
7/6/2005,1194.939941,2005,,,,,,,,
7/7/2005,1197.869995,2005,,,,,,,,
7/8/2005,1211.859985,2005,,,,,,,,
7/11/2005,1219.439941,2005,,,,,,,,
7/12/2005,1222.209961,2005,,,,,,,,
7/13/2005,1223.290039,2005,,,,,,,,
7/14/2005,1226.5,2005,,,,,,,,
7/15/2005,1227.920044,2005,,,,,,,,
7/18/2005,1221.130005,2005,,,,,,,,
7/19/2005,1229.349976,2005,,,,,,,,
7/20/2005,1235.199951,2005,,,,,,,,
7/21/2005,1227.040039,2005,,,,,,,,
7/22/2005,1233.680054,2005,,,,,,,,
7/25/2005,1229.030029,2005,,,,,,,,
7/26/2005,1231.160034,2005,,,,,,,,
7/27/2005,1236.790039,2005,,,,,,,,
7/28/2005,1243.719971,2005,,,,,,,,
7/29/2005,1234.180054,2005,,,,,,,,
8/1/2005,1235.349976,2005,,,,,,,,
8/2/2005,1244.119995,2005,,,,,,,,
8/3/2005,1245.040039,2005,,,,,,,,
8/4/2005,1235.859985,2005,,,,,,,,
8/5/2005,1226.420044,2005,,,,,,,,
8/8/2005,1223.130005,2005,,,,,,,,
8/9/2005,1231.380005,2005,,,,,,,,
8/10/2005,1229.130005,2005,,,,,,,,
8/11/2005,1237.810059,2005,,,,,,,,
8/12/2005,1230.390015,2005,,,,,,,,
8/15/2005,1233.869995,2005,,,,,,,,
8/16/2005,1219.339966,2005,,,,,,,,
8/17/2005,1220.23999,2005,,,,,,,,
8/18/2005,1219.02002,2005,,,,,,,,
8/19/2005,1219.709961,2005,,,,,,,,
8/22/2005,1221.72998,2005,,,,,,,,
8/23/2005,1217.589966,2005,,,,,,,,
8/24/2005,1209.589966,2005,,,,,,,,
8/25/2005,1212.369995,2005,,,,,,,,
8/26/2005,1205.099976,2005,,,,,,,,
8/29/2005,1212.280029,2005,,,,,,,,
8/30/2005,1208.410034,2005,,,,,,,,
8/31/2005,1220.329956,2005,,,,,,,,
9/1/2005,1221.589966,2005,,,,,,,,
9/2/2005,1218.02002,2005,,,,,,,,
9/6/2005,1233.390015,2005,,,,,,,,
9/7/2005,1236.359985,2005,,,,,,,,
9/8/2005,1231.670044,2005,,,,,,,,
9/9/2005,1241.47998,2005,,,,,,,,
9/12/2005,1240.560059,2005,,,,,,,,
9/13/2005,1231.199951,2005,,,,,,,,
9/14/2005,1227.160034,2005,,,,,,,,
9/15/2005,1227.72998,2005,,,,,,,,
9/16/2005,1237.910034,2005,,,,,,,,
9/19/2005,1231.02002,2005,,,,,,,,
9/20/2005,1221.339966,2005,,,,,,,,
9/21/2005,1210.199951,2005,,,,,,,,
9/22/2005,1214.619995,2005,,,,,,,,
9/23/2005,1215.290039,2005,,,,,,,,
9/26/2005,1215.630005,2005,,,,,,,,
9/27/2005,1215.660034,2005,,,,,,,,
9/28/2005,1216.890015,2005,,,,,,,,
9/29/2005,1227.680054,2005,,,,,,,,
9/30/2005,1228.810059,2005,,,,,,,,
10/3/2005,1226.699951,2005,,,,,,,,
10/4/2005,1214.469971,2005,,,,,,,,
10/5/2005,1196.390015,2005,,,,,,,,
10/6/2005,1191.48999,2005,,,,,,,,
10/7/2005,1195.900024,2005,,,,,,,,
10/10/2005,1187.329956,2005,,,,,,,,
10/11/2005,1184.869995,2005,,,,,,,,
10/12/2005,1177.680054,2005,,,,,,,,
10/13/2005,1176.839966,2005,,,,,,,,
10/14/2005,1186.569946,2005,,,,,,,,
10/17/2005,1190.099976,2005,,,,,,,,
10/18/2005,1178.140015,2005,,,,,,,,
10/19/2005,1195.76001,2005,,,,,,,,
10/20/2005,1177.800049,2005,,,,,,,,
10/21/2005,1179.589966,2005,,,,,,,,
10/24/2005,1199.380005,2005,,,,,,,,
10/25/2005,1196.540039,2005,,,,,,,,
10/26/2005,1191.380005,2005,,,,,,,,
10/27/2005,1178.900024,2005,,,,,,,,
10/28/2005,1198.410034,2005,,,,,,,,
10/31/2005,1207.01001,2005,,,,,,,,
11/1/2005,1202.76001,2005,,,,,,,,
11/2/2005,1214.76001,2005,,,,,,,,
11/3/2005,1219.939941,2005,,,,,,,,
11/4/2005,1220.140015,2005,,,,,,,,
11/7/2005,1222.810059,2005,,,,,,,,
11/8/2005,1218.589966,2005,,,,,,,,
11/9/2005,1220.650024,2005,,,,,,,,
11/10/2005,1230.959961,2005,,,,,,,,
11/11/2005,1234.719971,2005,,,,,,,,
11/14/2005,1233.76001,2005,,,,,,,,
11/15/2005,1229.01001,2005,,,,,,,,
11/16/2005,1231.209961,2005,,,,,,,,
11/17/2005,1242.800049,2005,,,,,,,,
11/18/2005,1248.27002,2005,,,,,,,,
11/21/2005,1254.849976,2005,,,,,,,,
11/22/2005,1261.22998,2005,,,,,,,,
11/23/2005,1265.609985,2005,,,,,,,,
11/25/2005,1268.25,2005,,,,,,,,
11/28/2005,1257.459961,2005,,,,,,,,
11/29/2005,1257.47998,2005,,,,,,,,
11/30/2005,1249.47998,2005,,,,,,,,
12/1/2005,1264.670044,2005,,,,,,,,
12/2/2005,1265.079956,2005,,,,,,,,
12/5/2005,1262.089966,2005,,,,,,,,
12/6/2005,1263.699951,2005,,,,,,,,
12/7/2005,1257.369995,2005,,,,,,,,
12/8/2005,1255.839966,2005,,,,,,,,
12/9/2005,1259.369995,2005,,,,,,,,
12/12/2005,1260.430054,2005,,,,,,,,
12/13/2005,1267.430054,2005,,,,,,,,
12/14/2005,1272.73999,2005,,,,,,,,
12/15/2005,1270.939941,2005,,,,,,,,
12/16/2005,1267.319946,2005,,,,,,,,
12/19/2005,1259.920044,2005,,,,,,,,
12/20/2005,1259.619995,2005,,,,,,,,
12/21/2005,1262.790039,2005,,,,,,,,
12/22/2005,1268.119995,2005,,,,,,,,
12/23/2005,1268.660034,2005,,,,,,,,
12/27/2005,1256.540039,2005,,,,,,,,
12/28/2005,1258.170044,2005,,,,,,,,
12/29/2005,1254.420044,2005,,,,,,,,
12/30/2005,1248.290039,2005,,,,,,,,
1/3/2006,1268.800049,2006,,,,,,,,
1/4/2006,1273.459961,2006,,,,,,,,
1/5/2006,1273.47998,2006,,,,,,,,
1/6/2006,1285.449951,2006,,,,,,,,
1/9/2006,1290.150024,2006,,,,,,,,
1/10/2006,1289.689941,2006,,,,,,,,
1/11/2006,1294.180054,2006,,,,,,,,
1/12/2006,1286.060059,2006,,,,,,,,
1/13/2006,1287.609985,2006,,,,,,,,
1/17/2006,1282.930054,2006,,,,,,,,
1/18/2006,1277.930054,2006,,,,,,,,
1/19/2006,1285.040039,2006,,,,,,,,
1/20/2006,1261.48999,2006,,,,,,,,
1/23/2006,1263.819946,2006,,,,,,,,
1/24/2006,1266.859985,2006,,,,,,,,
1/25/2006,1264.680054,2006,,,,,,,,
1/26/2006,1273.829956,2006,,,,,,,,
1/27/2006,1283.719971,2006,,,,,,,,
1/30/2006,1285.189941,2006,,,,,,,,
1/31/2006,1280.079956,2006,,,,,,,,
2/1/2006,1282.459961,2006,,,,,,,,
2/2/2006,1270.839966,2006,,,,,,,,
2/3/2006,1264.030029,2006,,,,,,,,
2/6/2006,1265.02002,2006,,,,,,,,
2/7/2006,1254.780029,2006,,,,,,,,
2/8/2006,1265.650024,2006,,,,,,,,
2/9/2006,1263.780029,2006,,,,,,,,
2/10/2006,1266.98999,2006,,,,,,,,
2/13/2006,1262.859985,2006,,,,,,,,
2/14/2006,1275.530029,2006,,,,,,,,
2/15/2006,1280,2006,,,,,,,,
2/16/2006,1289.380005,2006,,,,,,,,
2/17/2006,1287.23999,2006,,,,,,,,
2/21/2006,1283.030029,2006,,,,,,,,
2/22/2006,1292.670044,2006,,,,,,,,
2/23/2006,1287.790039,2006,,,,,,,,
2/24/2006,1289.430054,2006,,,,,,,,
2/27/2006,1294.119995,2006,,,,,,,,
2/28/2006,1280.660034,2006,,,,,,,,
3/1/2006,1291.23999,2006,,,,,,,,
3/2/2006,1289.140015,2006,,,,,,,,
3/3/2006,1287.22998,2006,,,,,,,,
3/6/2006,1278.26001,2006,,,,,,,,
3/7/2006,1275.880005,2006,,,,,,,,
3/8/2006,1278.469971,2006,,,,,,,,
3/9/2006,1272.22998,2006,,,,,,,,
3/10/2006,1281.420044,2006,,,,,,,,
3/13/2006,1284.130005,2006,,,,,,,,
3/14/2006,1297.47998,2006,,,,,,,,
3/15/2006,1303.02002,2006,,,,,,,,
3/16/2006,1305.329956,2006,,,,,,,,
3/17/2006,1307.25,2006,,,,,,,,
3/20/2006,1305.079956,2006,,,,,,,,
3/21/2006,1297.22998,2006,,,,,,,,
3/22/2006,1305.040039,2006,,,,,,,,
3/23/2006,1301.670044,2006,,,,,,,,
3/24/2006,1302.949951,2006,,,,,,,,
3/27/2006,1301.609985,2006,,,,,,,,
3/28/2006,1293.22998,2006,,,,,,,,
3/29/2006,1302.890015,2006,,,,,,,,
3/30/2006,1300.25,2006,,,,,,,,
3/31/2006,1294.869995,2006,,,,,,,,
4/3/2006,1297.810059,2006,,,,,,,,
4/4/2006,1305.930054,2006,,,,,,,,
4/5/2006,1311.560059,2006,,,,,,,,
4/6/2006,1309.040039,2006,,,,,,,,
4/7/2006,1295.5,2006,,,,,,,,
4/10/2006,1296.619995,2006,,,,,,,,
4/11/2006,1286.569946,2006,,,,,,,,
4/12/2006,1288.119995,2006,,,,,,,,
4/13/2006,1289.119995,2006,,,,,,,,
4/17/2006,1285.329956,2006,,,,,,,,
4/18/2006,1307.280029,2006,,,,,,,,
4/19/2006,1309.930054,2006,,,,,,,,
4/20/2006,1311.459961,2006,,,,,,,,
4/21/2006,1311.280029,2006,,,,,,,,
4/24/2006,1308.109985,2006,,,,,,,,
4/25/2006,1301.73999,2006,,,,,,,,
4/26/2006,1305.410034,2006,,,,,,,,
4/27/2006,1309.719971,2006,,,,,,,,
4/28/2006,1310.609985,2006,,,,,,,,
5/1/2006,1305.189941,2006,,,,,,,,
5/2/2006,1313.209961,2006,,,,,,,,
5/3/2006,1308.119995,2006,,,,,,,,
5/4/2006,1312.25,2006,,,,,,,,
5/5/2006,1325.76001,2006,,,,,,,,
5/8/2006,1324.660034,2006,,,,,,,,
5/9/2006,1325.140015,2006,,,,,,,,
5/10/2006,1322.849976,2006,,,,,,,,
5/11/2006,1305.920044,2006,,,,,,,,
5/12/2006,1291.23999,2006,,,,,,,,
5/15/2006,1294.5,2006,,,,,,,,
5/16/2006,1292.079956,2006,,,,,,,,
5/17/2006,1270.319946,2006,,,,,,,,
5/18/2006,1261.810059,2006,,,,,,,,
5/19/2006,1267.030029,2006,,,,,,,,
5/22/2006,1262.069946,2006,,,,,,,,
5/23/2006,1256.579956,2006,,,,,,,,
5/24/2006,1258.569946,2006,,,,,,,,
5/25/2006,1272.880005,2006,,,,,,,,
5/26/2006,1280.160034,2006,,,,,,,,
5/30/2006,1259.869995,2006,,,,,,,,
5/31/2006,1270.089966,2006,,,,,,,,
6/1/2006,1285.709961,2006,,,,,,,,
6/2/2006,1288.219971,2006,,,,,,,,
6/5/2006,1265.290039,2006,,,,,,,,
6/6/2006,1263.849976,2006,,,,,,,,
6/7/2006,1256.150024,2006,,,,,,,,
6/8/2006,1257.930054,2006,,,,,,,,
6/9/2006,1252.300049,2006,,,,,,,,
6/12/2006,1237.439941,2006,,,,,,,,
6/13/2006,1223.689941,2006,,,,,,,,
6/14/2006,1230.040039,2006,,,,,,,,
6/15/2006,1256.160034,2006,,,,,,,,
6/16/2006,1251.540039,2006,,,,,,,,
6/19/2006,1240.130005,2006,,,,,,,,
6/20/2006,1240.119995,2006,,,,,,,,
6/21/2006,1252.199951,2006,,,,,,,,
6/22/2006,1245.599976,2006,,,,,,,,
6/23/2006,1244.5,2006,,,,,,,,
6/26/2006,1250.560059,2006,,,,,,,,
6/27/2006,1239.199951,2006,,,,,,,,
6/28/2006,1246,2006,,,,,,,,
6/29/2006,1272.869995,2006,,,,,,,,
6/30/2006,1270.199951,2006,,,,,,,,
7/3/2006,1280.189941,2006,,,,,,,,
7/5/2006,1270.910034,2006,,,,,,,,
7/6/2006,1274.079956,2006,,,,,,,,
7/7/2006,1265.47998,2006,,,,,,,,
7/10/2006,1267.339966,2006,,,,,,,,
7/11/2006,1272.430054,2006,,,,,,,,
7/12/2006,1258.599976,2006,,,,,,,,
7/13/2006,1242.280029,2006,,,,,,,,
7/14/2006,1236.199951,2006,,,,,,,,
7/17/2006,1234.48999,2006,,,,,,,,
7/18/2006,1236.859985,2006,,,,,,,,
7/19/2006,1259.810059,2006,,,,,,,,
7/20/2006,1249.130005,2006,,,,,,,,
7/21/2006,1240.290039,2006,,,,,,,,
7/24/2006,1260.910034,2006,,,,,,,,
7/25/2006,1268.880005,2006,,,,,,,,
7/26/2006,1268.400024,2006,,,,,,,,
7/27/2006,1263.199951,2006,,,,,,,,
7/28/2006,1278.550049,2006,,,,,,,,
7/31/2006,1276.660034,2006,,,,,,,,
8/1/2006,1270.920044,2006,,,,,,,,
8/2/2006,1277.410034,2006,,,,,,,,
8/3/2006,1280.27002,2006,,,,,,,,
8/4/2006,1279.359985,2006,,,,,,,,
8/7/2006,1275.77002,2006,,,,,,,,
8/8/2006,1271.47998,2006,,,,,,,,
8/9/2006,1265.949951,2006,,,,,,,,
8/10/2006,1271.810059,2006,,,,,,,,
8/11/2006,1266.73999,2006,,,,,,,,
8/14/2006,1268.209961,2006,,,,,,,,
8/15/2006,1285.579956,2006,,,,,,,,
8/16/2006,1295.430054,2006,,,,,,,,
8/17/2006,1297.47998,2006,,,,,,,,
8/18/2006,1302.300049,2006,,,,,,,,
8/21/2006,1297.52002,2006,,,,,,,,
8/22/2006,1298.819946,2006,,,,,,,,
8/23/2006,1292.98999,2006,,,,,,,,
8/24/2006,1296.060059,2006,,,,,,,,
8/25/2006,1295.089966,2006,,,,,,,,
8/28/2006,1301.780029,2006,,,,,,,,
8/29/2006,1304.280029,2006,,,,,,,,
8/30/2006,1305.369995,2006,,,,,,,,
8/31/2006,1303.819946,2006,,,,,,,,
9/1/2006,1311.01001,2006,,,,,,,,
9/5/2006,1313.25,2006,,,,,,,,
9/6/2006,1300.26001,2006,,,,,,,,
9/7/2006,1294.02002,2006,,,,,,,,
9/8/2006,1298.920044,2006,,,,,,,,
9/11/2006,1299.540039,2006,,,,,,,,
9/12/2006,1313,2006,,,,,,,,
9/13/2006,1318.069946,2006,,,,,,,,
9/14/2006,1316.280029,2006,,,,,,,,
9/15/2006,1319.660034,2006,,,,,,,,
9/18/2006,1321.180054,2006,,,,,,,,
9/19/2006,1317.640015,2006,,,,,,,,
9/20/2006,1325.180054,2006,,,,,,,,
9/21/2006,1318.030029,2006,,,,,,,,
9/22/2006,1314.780029,2006,,,,,,,,
9/25/2006,1326.369995,2006,,,,,,,,
9/26/2006,1336.349976,2006,,,,,,,,
9/27/2006,1336.589966,2006,,,,,,,,
9/28/2006,1338.880005,2006,,,,,,,,
9/29/2006,1335.849976,2006,,,,,,,,
10/2/2006,1331.319946,2006,,,,,,,,
10/3/2006,1334.109985,2006,,,,,,,,
10/4/2006,1350.199951,2006,,,,,,,,
10/5/2006,1353.219971,2006,,,,,,,,
10/6/2006,1349.589966,2006,,,,,,,,
10/9/2006,1350.660034,2006,,,,,,,,
10/10/2006,1353.420044,2006,,,,,,,,
10/11/2006,1349.949951,2006,,,,,,,,
10/12/2006,1362.829956,2006,,,,,,,,
10/13/2006,1365.619995,2006,,,,,,,,
10/16/2006,1369.060059,2006,,,,,,,,
10/17/2006,1364.050049,2006,,,,,,,,
10/18/2006,1365.800049,2006,,,,,,,,
10/19/2006,1366.959961,2006,,,,,,,,
10/20/2006,1368.599976,2006,,,,,,,,
